id_municipio,uf,homicidio_media,homicidio_cv,roubo_veiculo_media,furto_veiculo_media,total_crimes_violentos,proporcao_roubo_furto,tendencia_homicidios,volatilidade_crimes,nome_municipio,is_capital,cluster,indice_criminalidade,is_hotspot
3549805,SP,2.5541666666666667,0.6158203780862356,11.1875,103.64166666666667,29.691666666666666,0.03769991722573064,-0.0012770404310620484,407.5885853611738,Outros,0,3,0.021844609069368665,True
3302858,RJ,3.4074074074074074,0.707421971054665,40.01481481481481,18.866666666666667,190.46666666666667,1.97027385503628,0.01591641705655636,96.28192467049988,Outros,0,7,0.021480424918408948,True
3551009,SP,3.6166666666666667,0.8936727708872342,31.608333333333334,50.9,87.29583333333333,0.23561917052853876,-0.006574373073342127,196.03427347186854,Outros,0,3,0.020871828798608428,True
3303203,RJ,2.488888888888889,0.8598679726896009,58.14074074074074,16.348148148148148,220.74074074074073,1.9815723989508374,0.019744363696245458,116.49184659168958,Outros,0,7,0.020607361001597505,True
3300100,RJ,5.711111111111111,0.6713216177047213,6.044444444444444,7.925925925925926,36.43703703703704,0.4724911721152751,0.016318325391596274,32.33324090826582,Outros,0,10,0.01993660943492216,True
3538709,SP,2.9291666666666667,0.6527724286176859,34.125,101.02083333333333,53.325,0.10175409077524923,-0.0026335500380342386,272.3605152875992,Outros,0,3,0.0197375173691393,True
3306305,RJ,5.222222222222222,0.5724001063737917,3.6,17.37037037037037,39.08888888888889,0.25805723316588586,0.013758800346674729,66.63150112483488,Outros,0,10,0.01964036190721587,True
3518701,SP,3.745833333333333,1.0253274547169111,14.725,26.354166666666668,69.26666666666667,0.2216568230833204,-0.007735463154434506,164.1013738750248,Outros,0,3,0.019495180826740954,True
3525904,SP,2.408333333333333,0.7653460233842789,46.483333333333334,102.94166666666666,71.04583333333333,0.1376535472549511,-0.004164935053747303,270.47613709069196,Outros,0,3,0.018846473453254416,True
3530607,SP,3.3541666666666665,0.7365944179283025,19.525,57.43333333333333,44.791666666666664,0.11415027203232249,-0.0035146821241586364,199.413205962169,Outros,0,3,0.01837457221849327,True
3552502,SP,3.5708333333333333,0.6716614942587537,41.38333333333333,51.9,80.15833333333333,0.31516949297851543,-0.0047447086215151165,129.00839110386653,Outros,0,3,0.018322084399400754,True
3554102,SP,3.3958333333333335,0.6252334438076006,21.920833333333334,52.2375,43.71666666666667,0.11401204095337959,0.0008746314914359644,193.64229041499303,Outros,0,3,0.018274236592744113,True
3506003,SP,2.658333333333333,0.6967772489623493,4.208333333333333,48.891666666666666,21.241666666666667,0.03606867605314873,-0.003076071055666182,291.9351441661128,Outros,0,3,0.018166617946475214,True
3552403,SP,3.6708333333333334,0.7486423073625562,43.3875,51.670833333333334,67.27083333333333,0.28304405874499333,-0.004003213509972082,116.21966693974088,Outros,0,3,0.01767693211617664,True
3302007,RJ,4.088888888888889,0.7111224063630728,21.096296296296295,10.185185185185185,79.81481481481481,0.9860146604938271,0.017259844234772524,47.20444279948926,Outros,0,10,0.017311552435283373,True
3515004,SP,4.179166666666666,0.8790144856645699,29.416666666666668,24.475,62.175,0.5503756425464611,-0.007163528269219392,58.36657755927802,Outros,0,3,0.017188003410146088,True
3304524,RJ,4.007407407407407,0.6369264364103628,8.348148148148148,12.948148148148148,61.54814814814815,0.48711356367968894,0.015669447030241018,59.703514615303305,Outros,0,10,0.016680937202924472,True
3300209,RJ,4.444444444444445,0.5835428303258284,5.496296296296296,10.518518518518519,36.977777777777774,0.342402744211429,0.01427457975573493,47.25476154383292,Outros,0,10,0.016575588603136886,True
3302700,RJ,3.748148148148148,0.6384870805415517,11.985185185185186,16.288888888888888,64.02222222222223,0.518610579987253,0.015505327840841025,59.02425147208875,Outros,0,10,0.015975999633281328,True
3524402,SP,3.4375,0.7524730248569723,24.979166666666668,40.0125,41.59583333333333,0.17405682790078875,-0.0018814715110476807,117.05103344724748,Outros,0,3,0.015902972999241954,True
3519071,SP,3.4208333333333334,0.797883507210071,39.46666666666667,33.729166666666664,60.99583333333333,0.392612587015201,-0.005654405283647905,74.64802406448659,Outros,0,3,0.01534300967683539,True
3552809,SP,2.566666666666667,1.043650368511728,50.24166666666667,49.375,96.84583333333333,0.5263929277654996,-0.006229813521534603,97.94031432311552,Outros,0,3,0.014999392701261794,True
3522505,SP,3.7041666666666666,0.7675620705971302,12.25,20.116666666666667,33.8125,0.26046209854738134,-0.004884199524578466,61.83557701616023,Outros,0,3,0.01464771022899447,True
3516200,SP,1.4541666666666666,0.9780992671586011,3.529166666666667,50.395833333333336,13.466666666666667,0.023555076229226923,0.00014953687724890316,290.74732984788346,Outros,0,3,0.01413612069013746,True
3300407,RJ,3.962962962962963,0.6252857465306106,2.022222222222222,7.992592592592593,20.82962962962963,0.2486079266295447,0.014872855699088968,34.19161349963215,Outros,0,10,0.014014521013823496,True
3302270,RJ,3.785185185185185,0.7125437158921735,7.288888888888889,3.8962962962962964,39.06666666666667,1.4290429042904291,0.01699141690072967,17.972941960998845,Outros,0,7,0.013738291457165246,True
3513009,SP,2.808333333333333,0.7909388464560962,31.558333333333334,23.595833333333335,58.84583333333333,0.38316239316239314,-0.00577439344598359,76.45238701405148,Outros,0,3,0.01344525809326023,True
3505708,SP,2.6375,0.9918105230400588,17.916666666666668,44.875,37.87083333333333,0.1608950452850293,-0.0056081455269895485,118.11759649254756,Outros,0,3,0.013344781540344287,True
3543907,SP,2.379166666666667,0.8504631306509002,18.695833333333333,51.675,33.233333333333334,0.12392061048262935,-0.0020390377536786287,135.9786214329371,Outros,0,3,0.012923547194803504,True
