ano,mes,id_municipio,regiao,taxa_homicidio_doloso,taxa_latrocinio,taxa_lesao_corporal_morte,taxa_crimes_violentos_letais_intencionais,taxa_homicidio_intervencao_policial,taxa_letalidade_violenta,taxa_homicidio_culposo,taxa_roubo_transeunte,taxa_roubo_celular,taxa_roubo_corporal_coletivo,taxa_roubo_rua,taxa_roubo_veiculo,taxa_roubo_carga,taxa_roubo_comercio,taxa_roubo_residencia,taxa_roubo_banco,taxa_roubo_caixa_eletronico,taxa_roubo_conducao_saque,taxa_roubo_apos_saque,taxa_roubo_bicicleta,taxa_outros_roubos,taxa_total_roubos,taxa_furto_veiculos,taxa_furto_transeunte,taxa_furto_coletivo,taxa_furto_celular,taxa_furto_bicicleta,taxa_outros_furtos,taxa_total_furtos,taxa_policial_militar_morto_servico,taxa_policial_civil_morto_servico,taxa_registro_ocorrencia,data_referencia,UF
2014,5,3303401,"Interior",54,0,0,54,0,54,163,488,54,0,542,182,0,0,163,0,0,0,0,0,0,813,91,325,217,217,0,3796,5098,0,0,,"01/05/2014","RJ"
2014,4,3303807,"Interior",502,0,0,502,0,502,0,1004,0,0,1004,1223,0,251,251,0,0,0,0,0,251,2259,4891,502,502,753,0,8786,11297,0,0,,"01/04/2014","RJ"
2014,2,3303906,"Interior",34,0,0,34,0,34,67,134,0,0,134,68,0,101,34,0,0,0,0,0,67,369,1091,973,34,671,0,3692,5907,0,0,,"01/02/2014","RJ"
2014,8,3304151,"Interior",0,0,0,0,0,0,897,897,0,0,897,4416,0,0,448,0,0,0,0,0,448,3139,2944,448,448,897,0,3139,583,0,0,,"01/08/2014","RJ"
2014,10,3305208,"Interior",522,0,0,522,0,522,0,731,0,0,731,2002,0,104,104,0,0,0,0,0,209,1776,1001,209,104,209,0,4806,5642,0,0,,"01/10/2014","RJ"
2014,3,3305752,"Interior",0,0,0,0,0,0,0,1248,312,0,156,15956,0,0,312,0,0,0,0,0,312,5618,5802,624,312,936,0,4369,749,0,0,,"01/03/2014","RJ"
2014,1,3306305,"Interior",267,0,0,267,0,267,38,458,76,0,535,158,0,382,115,0,0,0,0,0,305,1375,1576,725,115,649,0,4697,6988,0,0,,"01/01/2014","RJ"
2014,6,3306305,"Interior",305,0,0,305,0,305,76,725,0,0,725,232,0,305,76,0,0,0,0,0,305,1564,1395,1182,76,572,0,5187,7666,0,0,,"01/06/2014","RJ"
2015,2,3300233,"Interior",1298,0,0,1298,0,1298,0,3246,0,0,3246,3111,0,325,325,0,0,0,0,0,4869,779,6844,325,325,649,0,30513,37978,0,0,,"01/02/2015","RJ"
2015,1,3300233,"Interior",65,0,0,65,0,65,325,975,0,0,975,1876,0,65,65,0,0,0,0,0,5853,5528,12507,2601,325,1301,0,3024,44547,0,0,,"01/01/2015","RJ"
2015,6,3303401,"Interior",0,0,0,0,0,0,54,325,54,0,379,87,0,271,54,0,0,0,0,0,162,92,955,379,433,433,0,4113,5954,0,0,,"01/06/2015","RJ"
2015,11,3303401,"Interior",54,0,0,54,0,54,0,27,0,0,27,86,0,54,54,0,0,0,0,0,162,595,2055,541,162,541,0,4543,7085,0,0,,"01/11/2015","RJ"
2015,1,3304201,"Interior",8,0,0,8,0,8,0,16,0,0,16,158,0,24,16,0,0,0,0,0,321,882,474,641,16,802,0,6011,7935,0,0,,"01/01/2015","RJ"
2016,6,3302601,"Interior",241,0,0,241,0,241,241,1205,723,0,1928,3858,0,0,241,0,0,0,0,0,241,3615,463,241,482,482,0,3615,6265,0,0,,"01/06/2016","RJ"
2016,9,3303401,"Interior",108,0,0,108,0,108,54,486,0,0,486,83,0,108,108,0,0,0,0,0,54,81,751,432,54,702,0,3025,4699,0,0,,"01/09/2016","RJ"
2016,6,3303906,"Interior",67,0,0,67,0,67,34,47,134,0,604,187,0,134,34,0,0,0,0,0,134,973,1435,604,168,771,0,4058,6406,0,0,,"01/06/2016","RJ"
2017,5,3300803,"Interior",176,0,0,176,0,176,176,158,176,0,1755,412,0,351,351,0,0,0,0,0,176,2633,824,351,176,527,0,5617,7196,0,0,,"01/05/2017","RJ"
2017,3,3303906,"Interior",168,0,0,168,0,168,0,402,67,0,469,307,0,0,34,0,0,0,0,0,67,738,1226,436,101,671,0,2146,4024,0,0,,"01/03/2017","RJ"
2017,6,3304300,"Interior",0,0,0,0,0,0,172,3434,343,0,3777,2115,0,687,343,0,0,0,0,0,687,7382,25,0,172,343,0,2919,5666,0,0,,"01/06/2017","RJ"
2017,11,3305208,"Interior",198,0,0,198,0,198,297,1189,297,0,1487,851,0,198,99,0,0,0,0,0,496,2577,1987,198,99,198,0,228,3469,0,0,,"01/11/2017","RJ"
2017,2,3305505,"Interior",236,0,0,236,0,236,355,0,355,0,355,1786,0,118,118,0,0,0,0,0,236,1537,3274,118,118,118,0,1773,3429,0,0,,"01/02/2017","RJ"
2018,8,3300407,"Interior",163,0,0,163,0,163,54,109,0,0,109,262,0,0,109,0,0,0,0,0,109,435,1571,435,54,272,0,3315,4728,0,0,,"01/08/2018","RJ"
2018,12,3301850,"Baixada Fluminense",333,0,0,333,0,333,0,1167,833,0,20,3629,0,0,167,0,0,0,0,0,5,3667,121,333,333,167,0,4001,5168,0,0,,"01/12/2018","RJ"
2018,9,3302700,"Grande NiterÃ³i",316,0,0,316,0,316,63,2652,695,0,3347,1101,0,316,189,0,0,0,0,0,442,4736,786,379,126,568,0,2778,4168,0,0,,"01/09/2018","RJ"
2018,3,3303401,"Interior",106,0,0,106,0,106,159,637,53,0,69,8,0,0,53,0,0,0,0,0,106,902,1206,902,106,902,0,3236,5941,0,0,,"01/03/2018","RJ"
2018,6,3304755,"Interior",0,0,0,0,0,0,475,475,0,0,475,74,0,0,237,0,0,0,0,0,237,1187,0,0,237,0,0,5461,5698,0,0,,"01/06/2018","RJ"
2018,8,3305802,"Interior",11,0,0,11,0,11,166,11,0,0,11,201,0,0,55,0,0,0,0,0,221,497,1205,497,11,166,0,569,7126,0,0,,"01/08/2018","RJ"
2018,3,3306206,"Interior",0,0,0,0,0,0,0,0,0,0,0,6,0,0,275,0,0,0,0,0,0,55,6,0,275,55,0,2748,3847,0,0,,"01/03/2018","RJ"
2019,2,3300233,"Interior",595,0,0,595,0,595,893,4463,0,0,4463,144,0,0,298,0,0,0,0,0,298,5951,144,2083,595,119,0,13985,18746,0,0,,"01/02/2019","RJ"
2019,3,3302700,"Grande NiterÃ³i",437,0,0,437,0,437,125,2624,562,0,3186,3665,0,187,312,0,0,0,0,0,375,556,3665,687,125,812,0,5185,8309,0,0,,"01/03/2019","RJ"
2019,11,3303906,"Interior",98,0,0,98,0,98,65,261,0,0,261,17,0,33,33,0,0,0,0,0,65,49,624,424,98,62,0,2579,408,0,0,,"01/11/2019","RJ"
2020,3,3300233,"Interior",584,0,0,584,0,584,0,875,292,0,1167,454,0,0,292,0,0,0,0,0,875,2626,1363,0,292,0,0,9044,10212,0,0,,"01/03/2020","RJ"
2020,7,3302601,"Interior",221,0,0,221,0,221,0,0,221,0,221,664,0,0,221,0,0,0,0,0,442,1106,332,0,221,442,0,2654,4423,0,0,,"01/07/2020","RJ"
2020,3,3302700,"Grande NiterÃ³i",184,0,0,184,0,184,245,1163,306,0,1469,1853,0,551,428,0,0,0,0,0,245,3488,1996,1224,122,857,0,2876,5936,0,0,,"01/03/2020","RJ"
2020,12,3302700,"Grande NiterÃ³i",603,0,0,603,0,603,181,2111,241,0,2352,698,0,302,6,0,0,0,0,0,302,3317,1396,603,241,241,0,3377,5066,0,0,,"01/12/2020","RJ"
2020,3,3305505,"Interior",222,0,0,222,0,222,0,777,222,0,999,1028,0,222,111,0,0,0,0,0,666,2441,1542,222,111,444,0,2552,3995,0,0,,"01/03/2020","RJ"
2021,11,3301850,"Baixada Fluminense",16,0,0,16,0,16,16,64,48,0,112,2124,0,0,16,0,0,0,0,0,16,208,1062,16,16,16,0,352,4319,0,0,,"01/11/2021","RJ"
2021,2,3302601,"Interior",0,0,0,0,0,0,438,438,438,0,876,653,0,0,219,0,0,0,0,0,0,1315,1958,438,219,1096,0,4163,6573,0,0,,"01/02/2021","RJ"
2021,5,3303906,"Interior",65,0,0,65,0,65,0,391,33,0,423,109,0,13,33,0,0,0,0,0,65,716,219,293,65,261,0,2996,3745,0,0,,"01/05/2021","RJ"
2021,7,3303906,"Interior",13,0,0,13,0,13,0,98,98,0,195,109,0,0,65,0,0,0,0,0,33,358,381,163,65,358,0,2442,3256,0,0,,"01/07/2021","RJ"
2021,11,3304524,"Interior",435,0,0,435,0,435,124,1242,186,0,1428,1725,0,124,62,0,0,0,0,0,62,236,1411,497,124,435,0,441,6024,0,0,,"01/11/2021","RJ"
2021,3,3305802,"Interior",0,0,0,0,0,0,108,108,108,0,216,377,0,0,54,0,0,0,0,0,54,54,94,108,54,432,0,2159,2806,0,0,,"01/03/2021","RJ"
2021,11,3305802,"Interior",215,0,0,215,0,215,161,107,54,0,161,92,0,54,54,0,0,0,0,0,161,483,55,268,54,161,0,2146,2951,0,0,,"01/11/2021","RJ"
2021,12,3305802,"Interior",107,0,0,107,0,107,107,54,0,0,54,91,0,0,54,0,0,0,0,0,0,161,457,322,54,375,0,3003,4022,0,0,,"01/12/2021","RJ"
2022,11,3303807,"Interior",448,0,0,448,0,448,224,895,0,0,895,1482,0,0,224,0,0,0,0,0,0,1567,1482,0,224,448,0,4477,5596,0,0,,"01/11/2022","RJ"
2022,9,3305802,"Interior",213,0,0,213,0,213,213,16,0,0,16,9,0,0,53,0,0,0,0,0,53,32,0,0,107,587,0,2615,3308,0,0,,"01/09/2022","RJ"
2023,3,3300407,"Interior",323,0,0,323,0,323,54,108,0,0,108,346,0,108,54,0,0,0,0,0,54,485,23,162,108,162,0,307,3609,0,0,,"01/03/2023","RJ"
2023,11,3300803,"Interior",0,0,0,0,0,0,0,0,0,0,0,331,0,167,167,0,0,0,0,0,0,5,331,0,167,167,0,667,1167,0,0,,"01/11/2023","RJ"
2023,10,3305505,"Interior",214,0,0,214,0,214,214,429,214,0,643,888,0,0,214,0,0,0,0,0,321,1607,111,321,107,214,0,5037,6216,0,0,,"01/10/2023","RJ"
2024,10,3301850,"Baixada Fluminense",159,0,0,159,0,159,0,634,0,0,634,2293,0,159,159,0,0,0,0,0,159,1903,1834,0,159,476,0,2854,4122,0,0,,"01/10/2024","RJ"
2024,3,3302270,"Baixada Fluminense",187,0,0,187,0,187,93,56,0,0,56,871,0,0,93,0,0,0,0,0,93,934,2176,0,93,28,0,2055,2896,0,0,,"01/03/2024","RJ"
2024,11,3305208,"Interior",183,0,0,183,0,183,367,458,0,0,458,849,0,183,183,0,0,0,0,0,0,1192,212,92,92,92,0,2383,275,0,0,,"01/11/2024","RJ"
2024,1,3305752,"Interior",284,0,0,284,0,284,568,568,0,0,568,847,0,0,284,0,0,0,0,0,0,1137,2541,0,284,1137,0,1421,3694,0,0,,"01/01/2024","RJ"
2019,12,3304003,"Interior",34,0,0,34,0,34,681,0,0,0,0,926,0,0,0,0,0,0,0,0,34,681,926,34,681,34,0,2722,4423,226,0,,"01/12/2019","RJ"
2014,1,3300233,"Interior",664,0,0,664,0,664,0,166,332,0,1992,1364,0,0,0,0,0,0,0,0,6641,3985,6137,2988,664,2324,0,24572,3885,0,0,,"01/01/2014","RJ"
2014,2,3300308,"Interior",415,0,0,415,0,415,104,0,104,0,104,311,0,0,0,0,0,0,0,0,104,311,1869,0,104,207,0,2074,3007,0,0,,"01/02/2014","RJ"
2014,12,3300803,"Interior",0,0,0,0,0,0,356,356,0,0,356,46,0,356,0,0,0,0,0,0,178,1069,46,178,178,356,0,4278,5169,0,0,,"01/12/2014","RJ"
2014,1,3301850,"Baixada Fluminense",181,0,0,181,0,181,181,181,0,0,181,8186,0,0,0,0,0,0,0,0,181,2175,819,0,181,0,0,1631,1994,0,0,,"01/01/2014","RJ"
2014,8,3302205,"Interior",0,0,0,0,0,0,203,0,101,0,101,249,0,0,0,0,0,0,0,0,0,203,498,203,203,101,0,345,416,0,0,,"01/08/2014","RJ"
2014,1,3302205,"Interior",102,0,0,102,0,102,0,305,0,0,305,513,0,712,0,0,0,0,0,0,204,1425,1282,204,102,102,0,3969,4885,0,0,,"01/01/2014","RJ"
2014,12,3302601,"Interior",248,0,0,248,0,248,992,496,0,0,496,1666,0,0,0,0,0,0,0,0,744,1488,1083,0,248,124,0,3967,8926,0,0,,"01/12/2014","RJ"
2014,6,3303906,"Interior",0,0,0,0,0,0,168,134,0,0,134,67,0,201,0,0,0,0,0,0,168,537,1814,47,67,503,0,2785,4731,0,0,,"01/06/2014","RJ"
2014,10,3304151,"Interior",0,0,0,0,0,0,447,0,0,0,0,7237,0,0,0,0,0,0,0,0,447,2682,4342,447,447,447,0,3576,6258,0,0,,"01/10/2014","RJ"
2014,4,3304201,"Interior",81,0,0,81,0,81,161,161,0,0,161,166,0,484,0,0,0,0,0,0,0,725,332,806,161,1209,0,5883,822,0,0,,"01/04/2014","RJ"
2014,1,3304755,"Interior",242,0,0,242,0,242,0,483,242,0,725,1976,0,242,0,0,0,0,0,0,0,145,4939,242,242,483,0,6526,8702,0,0,,"01/01/2014","RJ"
2014,3,3305000,"Interior",0,0,0,0,0,0,0,2927,0,0,2927,4376,0,878,0,0,0,0,0,0,293,5561,5251,585,585,293,0,13464,16683,0,0,,"01/03/2014","RJ"
2014,11,3305208,"Interior",313,0,0,313,0,313,104,73,0,0,73,993,0,104,0,0,0,0,0,0,209,1356,1985,209,209,209,0,4382,5634,0,0,,"01/11/2014","RJ"
2014,8,3305406,"Interior",0,0,0,0,0,0,0,0,0,0,0,5956,0,0,0,0,0,0,0,0,0,1136,0,1704,568,0,0,3975,6247,0,0,,"01/08/2014","RJ"
2014,4,3305554,"Baixada Fluminense",977,0,0,977,0,977,855,855,0,0,855,6759,0,244,0,0,0,0,0,0,977,3542,169,366,122,488,0,3419,4763,0,0,,"01/04/2014","RJ"
2014,9,3305752,"Interior",0,0,0,0,0,0,311,1243,311,0,1553,4089,0,311,0,0,0,0,0,0,311,3107,5452,0,311,311,0,1243,3107,0,0,,"01/09/2014","RJ"
2014,2,3306008,"Interior",254,0,0,254,0,254,254,0,0,0,0,327,0,0,0,0,0,0,0,0,0,127,1963,507,127,887,0,4944,7226,0,0,,"01/02/2014","RJ"
2015,6,3300209,"Interior",407,0,0,407,0,407,163,244,0,0,244,1229,0,244,0,0,0,0,0,0,244,1385,1931,815,163,489,0,8556,10838,0,0,,"01/06/2015","RJ"
2015,2,3300209,"Interior",573,0,0,573,0,573,328,1638,82,0,172,359,0,246,0,0,0,0,0,0,492,2458,3048,1475,164,655,0,7373,11223,0,0,,"01/02/2015","RJ"
2015,4,3301306,"Interior",249,0,0,249,0,249,748,249,0,0,249,1984,0,0,0,0,0,0,0,0,0,998,661,249,249,748,0,474,6236,0,0,,"01/04/2015","RJ"
2015,4,3302205,"Interior",0,0,0,0,0,0,101,0,0,0,0,242,0,101,0,0,0,0,0,0,0,202,726,202,202,2528,0,4146,7381,0,0,,"01/04/2015","RJ"
2015,5,3302601,"Interior",0,0,0,0,0,0,0,738,246,0,984,1621,0,0,0,0,0,0,0,0,0,1476,4863,0,492,492,0,5657,8117,0,0,,"01/05/2015","RJ"
2015,7,3302908,"Interior",0,0,0,0,0,0,0,403,0,0,403,656,0,805,0,0,0,0,0,0,403,161,656,403,403,403,0,7648,9661,0,0,,"01/07/2015","RJ"
2015,2,3303906,"Interior",34,0,0,34,0,34,34,201,0,0,201,65,0,101,0,0,0,0,0,0,335,671,1302,47,134,268,0,3221,4764,0,0,,"01/02/2015","RJ"
2015,8,3304300,"Interior",0,0,0,0,0,0,52,173,0,0,173,194,0,0,0,0,0,0,0,0,52,867,136,0,173,173,0,4163,5725,0,0,,"01/08/2015","RJ"
2015,1,3305208,"Interior",312,0,0,312,0,312,104,1144,0,0,1144,326,0,0,0,0,0,0,0,0,104,1352,1958,312,104,416,0,4578,6034,0,0,,"01/01/2015","RJ"
2015,10,3306305,"Interior",38,0,0,38,0,38,19,266,0,0,266,221,0,228,0,0,0,0,0,0,342,95,886,988,114,798,0,437,6726,0,0,,"01/10/2015","RJ"
2016,7,3300233,"Interior",0,0,0,0,0,0,0,1579,316,0,1894,557,0,0,0,0,0,0,0,0,4104,4736,1114,947,316,947,0,9787,14207,0,0,,"01/07/2016","RJ"
2016,7,3301306,"Interior",243,0,0,243,0,243,1215,243,243,0,486,62,0,243,0,0,0,0,0,0,0,972,124,243,243,729,0,2186,3887,0,0,,"01/07/2016","RJ"
2016,5,3303955,"Interior",0,0,0,0,0,0,0,832,0,0,832,1481,0,1248,0,0,0,0,0,0,0,2495,0,0,416,416,0,2911,3743,0,0,,"01/05/2016","RJ"
2016,10,3304755,"Interior",243,0,0,243,0,243,243,0,0,0,0,1563,0,243,0,0,0,0,0,0,485,1213,1563,0,243,0,0,3153,3881,0,0,,"01/10/2016","RJ"
2016,1,3305000,"Interior",288,0,0,288,0,288,288,1152,288,0,144,1554,0,1727,0,0,0,0,0,0,288,4031,6217,1727,288,1152,0,10364,15835,0,0,,"01/01/2016","RJ"
2016,5,3305505,"Interior",359,0,0,359,0,359,0,958,0,0,958,1222,0,239,0,0,0,0,0,0,239,1916,2444,239,12,479,0,5148,6944,0,0,,"01/05/2016","RJ"
2017,1,3300407,"Interior",111,0,0,111,0,111,56,278,167,0,445,679,0,167,0,0,0,0,0,0,278,1168,2446,445,56,612,0,2781,4895,0,0,,"01/01/2017","RJ"
2017,1,3300704,"Interior",654,0,0,654,0,654,93,1728,28,0,2008,1693,0,14,0,0,0,0,0,0,654,3549,3087,1167,47,514,0,3315,6537,0,0,,"01/01/2017","RJ"
2017,2,3300704,"Interior",513,0,0,513,0,513,0,513,93,0,606,992,0,14,0,0,0,0,0,0,326,1492,1886,14,47,93,0,1072,2285,0,0,,"01/02/2017","RJ"
2017,1,3301504,"Interior",0,0,0,0,0,0,1415,0,0,0,0,1921,0,472,0,0,0,0,0,0,0,1415,961,0,472,1415,0,1886,4244,0,0,,"01/01/2017","RJ"
2017,1,3301603,"Interior",0,0,0,0,0,0,0,0,0,0,0,2467,0,0,0,0,0,0,0,0,0,896,0,0,896,896,0,3585,5378,0,0,,"01/01/2017","RJ"
2017,2,3301850,"Baixada Fluminense",347,0,0,347,0,347,695,347,174,0,521,6648,0,347,0,0,0,0,0,0,0,2605,133,0,174,0,0,1389,191,0,0,,"01/02/2017","RJ"
2017,8,3302601,"Interior",706,0,0,706,0,706,0,235,47,0,706,1482,0,235,0,0,0,0,0,0,1646,3057,2965,941,235,235,0,6115,8466,0,0,,"01/08/2017","RJ"
2017,10,3303955,"Interior",818,0,0,818,0,818,0,818,409,0,1227,142,0,0,0,0,0,0,0,0,0,1636,0,0,409,818,0,45,5727,0,0,,"01/10/2017","RJ"
2017,7,3305802,"Interior",0,0,0,0,0,0,398,17,0,0,17,104,0,0,0,0,0,0,0,0,57,284,1141,454,57,227,0,5396,6759,0,0,,"01/07/2017","RJ"
2017,1,3305802,"Interior",342,0,0,342,0,342,171,228,0,0,228,21,0,57,0,0,0,0,0,0,399,799,526,342,57,171,0,3365,4221,0,0,,"01/01/2017","RJ"
2018,3,3300233,"Interior",0,0,0,0,0,0,0,2127,0,0,2127,1507,0,0,0,0,0,0,0,0,3646,4254,3014,608,608,1519,0,13369,20357,0,0,,"01/03/2018","RJ"
2018,10,3301108,"Interior",0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,496,0,0,496,0,0,991,1487,0,0,,"01/10/2018","RJ"
2018,3,3302601,"Interior",693,0,0,693,0,693,231,1618,693,0,2311,6509,0,693,0,0,0,0,0,0,925,601,7232,231,231,693,0,4623,809,0,0,,"01/03/2018","RJ"
2018,4,3302908,"Interior",0,0,0,0,0,0,0,789,0,0,789,1218,0,0,0,0,0,0,0,0,395,1973,1218,395,395,395,0,4736,6709,0,0,,"01/04/2018","RJ"
2018,1,3304300,"Interior",0,0,0,0,0,0,0,1186,169,0,1355,1723,0,508,0,0,0,0,0,0,169,3557,1149,0,169,169,0,2541,3895,0,0,,"01/01/2018","RJ"
2018,7,3304755,"Interior",0,0,0,0,0,0,0,474,0,0,474,739,0,0,0,0,0,0,0,0,0,711,1477,237,237,0,0,308,4028,0,0,,"01/07/2018","RJ"
2018,7,3305406,"Interior",0,0,0,0,0,0,549,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,1099,0,549,549,0,0,6592,769,0,0,,"01/07/2018","RJ"
2019,3,3300233,"Interior",0,0,0,0,0,0,0,4159,891,0,5051,1433,0,0,0,0,0,0,0,0,594,6536,3822,594,594,4456,0,18717,26738,0,0,,"01/03/2019","RJ"
2019,9,3300407,"Interior",217,0,0,217,0,217,0,325,54,0,379,252,0,108,0,0,0,0,0,0,0,596,503,271,54,596,0,1897,3036,0,0,,"01/09/2019","RJ"
2019,2,3300407,"Interior",163,0,0,163,0,163,54,651,0,0,651,644,0,326,0,0,0,0,0,0,109,1357,1417,38,54,434,0,3691,5157,0,0,,"01/02/2019","RJ"
2019,11,3300803,"Interior",508,0,0,508,0,508,0,1524,0,0,1524,75,0,169,0,0,0,0,0,0,0,2032,15,0,169,508,0,2032,3386,0,0,,"01/11/2019","RJ"
2019,7,3302601,"Interior",0,0,0,0,0,0,0,1124,0,0,1124,2051,0,0,0,0,0,0,0,0,675,2474,4787,45,225,1574,0,4273,8096,0,0,,"01/07/2019","RJ"
2019,11,3302601,"Interior",0,0,0,0,0,0,0,894,671,0,1565,2684,0,0,0,0,0,0,0,0,447,2907,2013,224,224,671,0,6932,8721,0,0,,"01/11/2019","RJ"
2019,2,3306008,"Interior",367,0,0,367,0,367,122,122,367,0,49,827,0,122,0,0,0,0,0,0,0,98,827,122,122,98,0,4164,5756,0,0,,"01/02/2019","RJ"
2020,12,3300209,"Interior",296,0,0,296,0,296,222,666,296,0,963,1154,0,518,0,0,0,0,0,0,74,2147,173,296,148,444,0,2369,4147,0,0,,"01/12/2020","RJ"
2020,11,3300407,"Interior",162,0,0,162,0,162,162,108,108,0,216,122,0,54,0,0,0,0,0,0,108,433,73,216,54,324,0,1514,2433,0,0,,"01/11/2020","RJ"
2020,10,3300803,"Interior",168,0,0,168,0,168,0,168,0,0,168,148,0,168,0,0,0,0,0,0,337,1347,37,168,168,337,0,1852,2694,0,0,,"01/10/2020","RJ"
2020,10,3302601,"Interior",22,0,0,22,0,22,441,441,441,0,881,66,0,0,0,0,0,0,0,0,441,1542,1319,0,22,441,0,3084,4185,0,0,,"01/10/2020","RJ"
2020,10,3303906,"Interior",33,0,0,33,0,33,33,196,0,0,196,56,0,13,0,0,0,0,0,0,13,489,389,13,98,391,0,2868,3716,0,0,,"01/10/2020","RJ"
2020,5,3304201,"Interior",227,0,0,227,0,227,0,76,0,0,76,257,0,76,0,0,0,0,0,0,0,303,0,76,76,151,0,227,2573,0,0,,"01/05/2020","RJ"
2020,9,3306008,"Interior",243,0,0,243,0,243,243,122,122,0,243,266,0,0,0,0,0,0,0,0,122,487,266,243,122,365,0,2068,292,0,0,,"01/09/2020","RJ"
2021,8,3300233,"Interior",285,0,0,285,0,285,285,854,0,0,854,438,0,285,0,0,0,0,0,0,0,1424,438,0,285,57,0,5127,6266,0,0,,"01/08/2021","RJ"
2021,8,3300258,"Interior",0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,648,741,648,324,0,0,389,5187,0,0,,"01/08/2021","RJ"
2021,3,3301876,"Interior",343,0,0,343,0,343,0,1028,1371,0,2399,778,0,0,0,0,0,0,0,0,0,2742,0,343,343,1028,0,617,7883,0,0,,"01/03/2021","RJ"
2021,3,3303401,"Interior",52,0,0,52,0,52,52,209,0,0,209,74,0,52,0,0,0,0,0,0,0,313,594,209,104,47,0,888,2089,0,0,,"01/03/2021","RJ"
2021,10,3303401,"Interior",52,0,0,52,0,52,0,0,52,0,52,73,0,52,0,0,0,0,0,0,52,209,585,313,104,209,0,1408,2451,0,0,,"01/10/2021","RJ"
2021,8,3303906,"Interior",33,0,0,33,0,33,65,521,33,0,553,54,0,33,0,0,0,0,0,0,163,781,326,98,33,553,0,2767,3646,0,0,,"01/08/2021","RJ"
2021,1,3304151,"Interior",395,0,0,395,0,395,0,79,0,0,79,1149,0,0,0,0,0,0,0,0,0,1184,1149,395,395,0,0,3158,4343,0,0,,"01/01/2021","RJ"
2021,10,3305505,"Interior",108,0,0,108,0,108,217,433,108,0,542,2176,0,108,0,0,0,0,0,0,0,1625,1692,217,108,542,0,3251,4876,0,0,,"01/10/2021","RJ"
2021,3,3306206,"Interior",538,0,0,538,0,538,269,0,0,0,0,547,0,0,0,0,0,0,0,0,0,269,547,0,269,0,0,1882,2419,0,0,,"01/03/2021","RJ"
2021,7,3306305,"Interior",218,0,0,218,0,218,0,364,73,0,436,194,0,145,0,0,0,0,0,0,145,837,11,109,73,109,0,2037,2946,0,0,,"01/07/2021","RJ"
2022,5,3300233,"Interior",281,0,0,281,0,281,0,1406,281,0,1688,426,0,0,0,0,0,0,0,0,0,1969,1278,563,281,1406,0,6188,9282,0,0,,"01/05/2022","RJ"
2022,1,3300258,"Interior",0,0,0,0,0,0,0,646,646,0,1293,729,0,0,0,0,0,0,0,0,0,1616,729,1616,323,1293,0,3878,7433,0,0,,"01/01/2022","RJ"
2022,7,3300407,"Interior",162,0,0,162,0,162,54,377,54,0,431,117,0,0,0,0,0,0,0,0,0,485,35,323,54,377,0,2693,3609,0,0,,"01/07/2022","RJ"
2022,9,3300407,"Interior",162,0,0,162,0,162,108,323,162,0,485,116,0,54,0,0,0,0,0,0,162,754,464,215,108,431,0,2693,3663,0,0,,"01/09/2022","RJ"
2022,9,3300803,"Interior",333,0,0,333,0,333,167,167,0,0,167,344,0,0,0,0,0,0,0,0,0,333,0,0,167,0,0,2167,2333,0,0,,"01/09/2022","RJ"
2022,9,3301850,"Baixada Fluminense",159,0,0,159,0,159,0,0,317,0,317,2564,0,0,0,0,0,0,0,0,476,1585,513,159,159,634,0,3171,4281,0,0,,"01/09/2022","RJ"
2022,9,3302270,"Baixada Fluminense",28,0,0,28,0,28,93,1308,374,0,1681,1417,0,187,0,0,0,0,0,0,654,2802,1417,187,93,187,0,934,1681,0,0,,"01/09/2022","RJ"
2022,8,3302601,"Interior",0,0,0,0,0,0,214,214,0,0,214,605,0,0,0,0,0,0,0,0,0,429,1815,214,214,0,0,2357,3428,0,0,,"01/08/2022","RJ"
2022,8,3303708,"Interior",0,0,0,0,0,0,0,222,0,0,222,53,0,222,0,0,0,0,0,0,0,667,0,445,222,0,0,2446,3114,0,0,,"01/08/2022","RJ"
2022,8,3303807,"Interior",895,0,0,895,0,895,224,0,0,0,0,751,0,224,0,0,0,0,0,0,0,448,751,448,224,448,0,4253,5596,0,0,,"01/08/2022","RJ"
2022,3,3303807,"Interior",0,0,0,0,0,0,225,225,0,0,225,771,0,0,0,0,0,0,0,0,0,449,771,674,225,0,0,674,7864,0,0,,"01/03/2022","RJ"
2022,11,3303906,"Interior",33,0,0,33,0,33,98,228,0,0,228,53,0,33,0,0,0,0,0,0,0,293,42,293,98,65,0,1853,3153,0,0,,"01/11/2022","RJ"
2022,8,3304409,"Interior",0,0,0,0,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,533,0,0,533,0,0,32,3734,0,0,,"01/08/2022","RJ"
2022,4,3305505,"Interior",215,0,0,215,0,215,0,645,323,0,968,238,0,108,0,0,0,0,0,0,108,1291,3327,43,108,43,0,3765,6239,0,0,,"01/04/2022","RJ"
2022,3,3305802,"Interior",54,0,0,54,0,54,214,54,54,0,107,91,0,107,0,0,0,0,0,0,0,268,545,107,54,161,0,3478,412,0,0,,"01/03/2022","RJ"
